Date,Open,High,Low,Close,Adj Close,Volume
2018-09-19,24.307501,24.424999,23.959999,24.277500,24.150082,2644400
2018-09-20,24.594999,24.865000,24.485001,24.782499,24.652430,4699600
2018-09-21,24.950001,25.004999,24.469999,24.530001,24.401257,3866000
2018-09-24,24.174999,24.677500,23.972500,24.650000,24.520626,4062800
2018-09-25,24.627501,24.764999,24.469999,24.727501,24.597721,2446800
2018-09-26,24.754999,25.219999,24.665001,24.745001,24.615129,3592000
2018-09-27,24.947500,25.344999,24.932501,25.165001,25.032927,3519600
2018-09-28,25.014999,25.290001,24.947500,25.170000,25.037895,2506400
2018-10-01,25.442499,25.625000,25.135000,25.252501,25.119967,4398400
2018-10-02,25.192499,25.527500,25.027500,25.135000,25.003080,2554800
2018-10-03,25.357500,25.469999,25.120001,25.207500,25.075201,2885600
2018-10-04,24.980000,25.007500,23.870001,24.230000,24.102831,7392400
2018-10-05,24.212500,24.372499,23.172501,23.650000,23.525875,8912400
2018-10-08,23.415001,23.754999,22.785000,23.344999,23.222475,7698800
2018-10-09,23.372499,23.842501,23.262501,23.475000,23.351795,6101200
2018-10-10,23.195000,23.219999,21.362499,21.430000,21.317526,18748800
2018-10-11,21.240000,21.825001,20.432501,20.892500,20.782848,18836800
2018-10-12,21.980000,22.172501,21.217501,22.052500,21.936758,12679200
2018-10-15,21.892500,21.962500,21.347500,21.492500,21.379702,10352400
2018-10-16,21.940001,22.862499,21.872499,22.742500,22.623138,7290400
2018-10-17,22.990000,23.004999,22.305000,22.770000,22.650494,7579600
2018-10-18,22.584999,22.602501,21.522499,21.752501,21.638332,9979200
2018-10-19,22.025000,22.427500,21.510000,21.670000,21.556269,10509600
2018-10-22,21.922501,22.215000,21.555000,21.897499,21.782572,7311200
2018-10-23,21.102501,21.937500,20.602501,21.754999,21.640821,15082400
2018-10-24,21.684999,21.740000,19.662500,19.735001,19.631424,12428000
2018-10-25,20.352501,21.332500,20.162500,21.067499,20.956928,10664400
2018-10-26,19.667500,20.809999,19.407499,20.057501,19.952232,18126400
2018-10-29,20.590000,20.762501,18.427500,19.285000,19.183786,12907600
2018-10-30,19.075001,19.834999,18.895000,19.792500,19.688622,12913200
2018-10-31,20.445000,21.084999,20.442499,20.702499,20.593847,10119200
2018-11-01,20.805000,21.327499,20.490000,21.299999,21.188208,7900800
2018-11-02,21.157499,21.407499,20.340000,20.657499,20.549078,11541200
2018-11-05,20.670000,20.680000,20.055000,20.514999,20.407330,5640800
2018-11-06,20.500000,21.052500,20.452499,20.827499,20.718189,4554000
2018-11-07,21.315001,22.115000,21.232500,22.115000,21.998932,8038000
2018-11-08,21.924999,22.049999,21.629999,21.844999,21.730347,4833200
2018-11-09,21.427500,21.522499,20.760000,21.102501,20.991747,7156800
2018-11-12,20.795000,20.870001,19.780001,19.855000,19.750792,8924000
2018-11-13,20.004999,20.570000,19.740000,19.862499,19.758255,8274000
2018-11-14,20.237499,20.375000,19.325001,19.530001,19.427500,7842400
2018-11-15,19.455000,20.327499,19.132500,20.225000,20.118851,9463600
2018-11-16,19.842501,20.280001,19.674999,20.090000,19.984558,6726800
2018-11-19,19.897499,19.930000,18.655001,18.767500,18.669001,8938000
2018-11-20,17.907499,18.607500,17.625000,18.110001,18.014954,12362400
2018-11-21,18.565001,18.730000,18.312500,18.367500,18.271099,6021600
2018-11-23,18.077499,18.475000,18.067499,18.100000,18.005005,2414000
2018-11-26,18.590000,18.952499,18.452499,18.934999,18.835621,6465200
2018-11-27,18.730000,19.155001,18.540001,19.070000,18.969912,4694000
2018-11-28,19.337500,20.280001,19.120001,20.270000,20.163616,8064800
2018-11-29,20.117500,20.417500,19.830000,20.150000,20.044245,5581600
2018-11-30,20.195000,20.462500,20.025000,20.459999,20.352615,4326800
2018-12-03,21.340000,21.385000,20.840000,21.139999,21.029049,7287200
2018-12-04,20.920000,21.040001,19.480000,19.520000,19.417555,9184400
2018-12-06,18.750000,19.799999,18.592501,19.799999,19.696081,14172000
2018-12-07,19.610001,19.847500,18.365000,18.475000,18.378038,11285200
2018-12-10,18.415001,19.030001,18.037500,18.870001,18.770964,12666400
2018-12-11,19.467501,19.500000,18.670000,18.987499,18.887844,8357200
2018-12-12,19.557501,19.920000,19.305000,19.325001,19.223576,7578000
2018-12-13,19.547501,19.737499,19.082500,19.342501,19.240984,6037600
2018-12-14,18.885000,19.022499,18.302500,18.342501,18.246231,6602400
2018-12-17,18.232500,18.512501,17.267500,17.572500,17.480272,12505200
2018-12-18,17.825001,18.112499,17.462500,17.764999,17.671762,8068400
2018-12-19,17.727501,18.295000,16.632500,16.924999,16.836170,13529600
2018-12-20,16.815001,17.180000,15.982500,16.417500,16.331335,16336000
2018-12-21,16.547501,16.772499,15.215000,15.360000,15.279385,20039600
2018-12-24,15.147500,15.535000,14.610000,14.630000,14.553216,10410000
2018-12-26,14.915000,16.420000,14.720000,16.420000,16.344995,17642400
2018-12-27,15.990000,16.562500,15.260000,16.557501,16.481867,14849200
2018-12-28,16.745001,17.082500,16.250000,16.537500,16.461958,11781600
2018-12-31,16.844999,16.955000,16.462500,16.797501,16.720772,9122000
2019-01-02,16.084999,17.115000,16.057501,16.922501,16.845200,8810800
2019-01-03,16.434999,16.570000,15.742500,15.787500,15.715384,10945600
2019-01-04,16.317499,17.325001,16.219999,17.202499,17.123919,12872400
2019-01-07,17.245001,17.737499,17.139999,17.549999,17.469831,8046000
2019-01-08,17.900000,18.014999,17.375000,17.900000,17.818232,7432800
2019-01-09,18.017500,18.332500,17.877501,18.167500,18.084509,8104000
2019-01-10,17.895000,18.297501,17.695000,18.260000,18.176588,6815200
2019-01-11,18.067499,18.177500,17.942499,18.150000,18.067089,4496400
2019-01-14,17.825001,17.975000,17.665001,17.820000,17.738602,5510000
2019-01-15,17.972500,18.562500,17.962500,18.522499,18.437889,8597600
2019-01-16,18.575001,18.832500,18.495001,18.517500,18.432913,6385200
2019-01-17,18.382500,18.950001,18.325001,18.780001,18.694214,7224800
2019-01-18,19.059999,19.337500,18.834999,19.145000,19.057547,9174400
2019-01-22,18.872499,18.895000,18.117500,18.415001,18.330883,10974400
2019-01-23,18.580000,18.742500,18.022499,18.437500,18.353279,10380800
2019-01-24,18.542500,18.722500,18.415001,18.660000,18.574764,5733200
2019-01-25,18.950001,19.225000,18.840000,19.129999,19.042614,7080400
2019-01-28,18.627501,18.639999,18.330000,18.639999,18.554852,5636000
2019-01-29,18.657499,18.667500,18.155001,18.275000,18.191517,4312000
2019-01-30,18.695000,19.347500,18.582500,19.240000,19.152115,9121200
2019-01-31,19.430000,19.967501,19.392500,19.792500,19.702089,9042800
2019-02-01,19.594999,19.885000,19.507500,19.610001,19.520422,6768000
2019-02-04,19.617500,20.092501,19.584999,20.092501,20.000719,5478400
2019-02-05,20.150000,20.495001,20.145000,20.455000,20.361563,5452800
2019-02-06,20.459999,20.532499,20.145000,20.320000,20.227177,5134400
2019-02-07,19.967501,20.059999,19.475000,19.772499,19.682178,12860800
2019-02-08,19.422501,19.842501,19.382500,19.834999,19.744394,6821600
2019-02-11,19.987499,20.087500,19.717501,19.809999,19.719509,4122000
2019-02-12,20.084999,20.452499,20.032499,20.402500,20.309303,4122800
2019-02-13,20.567499,20.695000,20.379999,20.415001,20.321747,5624800
2019-02-14,20.257500,20.610001,20.135000,20.450001,20.356586,8160800
2019-02-15,20.777500,20.777500,20.445000,20.642500,20.548206,6538400
2019-02-19,20.502501,20.840000,20.502501,20.709999,20.615396,5046000
2019-02-20,20.747499,20.902500,20.485001,20.707500,20.612909,6632800
2019-02-21,20.590000,20.700001,20.332500,20.537500,20.443686,5465600
2019-02-22,20.632500,20.877501,20.610001,20.850000,20.754759,4014000
2019-02-25,21.157499,21.275000,20.972500,21.000000,20.904072,4532000
2019-02-26,20.875000,21.170000,20.837500,21.037500,20.941401,4602400
2019-02-27,20.860001,21.059999,20.570000,21.002501,20.906561,4689600
2019-02-28,20.870001,21.055000,20.792500,20.905001,20.809509,3152000
2019-03-01,21.207500,21.257500,20.910000,21.209999,21.113115,3732800
2019-03-04,21.434999,21.532499,20.730000,21.200001,21.103161,7152400
2019-03-05,21.217501,21.357500,21.020000,21.230000,21.133020,3393200
2019-03-06,21.254999,21.270000,20.917500,20.980000,20.884161,4942000
2019-03-07,20.867500,20.889999,20.317499,20.469999,20.376493,8423600
2019-03-08,20.004999,20.417500,19.962500,20.397499,20.304325,6374400
2019-03-11,20.559999,21.275000,20.559999,21.250000,21.152929,4472400
2019-03-12,21.350000,21.590000,21.262501,21.490000,21.391834,5449200
2019-03-13,21.697500,22.027500,21.647499,21.802500,21.702904,4983600
2019-03-14,21.817499,21.875000,21.709999,21.719999,21.620781,2777600
2019-03-15,21.889999,22.252501,21.867500,22.092501,21.991581,4603200
2019-03-18,22.105000,22.360001,22.017500,22.207500,22.106058,4653200
2019-03-19,22.402500,22.610001,22.187500,22.367500,22.265326,5278400
2019-03-20,22.357500,22.797501,22.157499,22.535000,22.447868,6993600
2019-03-21,22.389999,23.290001,22.385000,23.227501,23.137691,6063600
2019-03-22,23.022499,23.150000,22.160000,22.187500,22.101711,10747200
2019-03-25,22.045000,22.272499,21.807501,22.129999,22.044434,8925200
2019-03-26,22.450001,22.725000,22.100000,22.330000,22.243660,5527600
2019-03-27,22.375000,22.482500,21.712500,22.065001,21.979687,6178000
2019-03-28,22.137501,22.290001,21.870001,22.135000,22.049414,5666000
2019-03-29,22.450001,22.502501,22.205000,22.482500,22.395571,5655600
2019-04-01,22.902500,23.110001,22.740000,23.084999,22.995741,5166800
2019-04-02,23.102501,23.270000,22.987499,23.227501,23.137691,4280400
2019-04-03,23.487499,23.780001,23.344999,23.495001,23.404156,5664400
2019-04-04,23.495001,23.670000,23.192499,23.475000,23.384233,5354800
2019-04-05,23.612499,23.732500,23.542500,23.705000,23.613344,4132400
2019-04-08,23.625000,23.857500,23.445000,23.827499,23.735369,5416800
2019-04-09,23.650000,23.817499,23.555000,23.660000,23.568518,4471200
2019-04-10,23.719999,23.917500,23.660000,23.915001,23.822535,3422400
2019-04-11,23.969999,23.980000,23.700001,23.797501,23.705488,3294000
2019-04-12,23.997499,24.020000,23.797501,23.992500,23.899733,3737600
2019-04-15,23.990000,24.045000,23.674999,23.995001,23.902224,3551200
2019-04-16,24.160000,24.262501,24.014999,24.157499,24.064095,3869200
2019-04-17,24.469999,24.517500,24.180000,24.320000,24.225965,3919600
2019-04-18,24.397499,24.402500,24.094999,24.372499,24.278263,3490000
2019-04-22,24.157499,24.530001,24.125000,24.517500,24.422703,2879200
2019-04-23,24.622499,25.190001,24.570000,25.135000,25.037815,4524400
2019-04-24,25.160000,25.237499,24.959999,24.975000,24.878433,3529200
2019-04-25,25.347500,25.362499,24.902500,25.145000,25.047777,4328400
2019-04-26,25.094999,25.219999,24.670000,25.219999,25.122486,4688800
2019-04-29,25.205000,25.382500,25.129999,25.295000,25.197195,2942800
2019-04-30,24.905001,24.990000,24.565001,24.920000,24.823647,5399600
2019-05-01,25.232500,25.377501,24.715000,24.727501,24.631891,6744800
2019-05-02,24.732500,24.985001,24.202499,24.540001,24.445118,8538800
2019-05-03,24.934999,25.342501,24.852501,25.309999,25.212139,5741200
2019-05-06,24.235001,25.062500,24.155001,25.014999,24.918280,6414400
2019-05-07,24.440001,24.660000,23.562500,24.010000,23.917166,13150000
2019-05-08,23.860001,24.252501,23.700001,23.865000,23.772724,8481200
2019-05-09,23.372499,23.792500,22.945000,23.645000,23.553577,12962800
2019-05-10,23.452499,23.915001,22.674999,23.692499,23.600891,9905200
2019-05-13,22.482500,22.715000,21.905001,22.030001,21.944820,14303600
2019-05-14,22.270000,22.785000,22.110001,22.514999,22.427944,7444400
2019-05-15,22.227501,23.267500,22.207500,23.129999,23.040565,10032000
2019-05-16,23.160000,23.902500,23.112499,23.600000,23.508749,9594000
2019-05-17,23.135000,23.770000,23.087500,23.117500,23.028116,9938000
2019-05-20,22.487499,22.652500,22.190001,22.355000,22.268566,9003600
2019-05-21,22.725000,22.927500,22.587500,22.802500,22.714334,4885200
2019-05-22,22.545000,22.850000,22.537500,22.600000,22.512619,3689200
2019-05-23,22.090000,22.094999,21.625000,21.897499,21.812832,9128000
2019-05-24,22.152500,22.292500,21.825001,21.867500,21.782949,5302000
2019-05-28,21.985001,22.242500,21.702499,21.702499,21.618586,5218000
2019-05-29,21.450001,21.584999,21.117500,21.355000,21.272430,8652800
2019-05-30,21.469999,21.642500,21.280001,21.537500,21.454226,6784800
2019-05-31,21.020000,21.160000,20.815001,20.817499,20.737009,8088400
2019-06-03,20.727501,20.825001,19.709999,19.942499,19.865393,15009600
2019-06-04,20.350000,21.042500,20.205000,21.032499,20.951178,7370400
2019-06-05,21.430000,21.437500,20.905001,21.342501,21.259979,8428400
2019-06-06,21.410000,21.782499,21.225000,21.670000,21.586212,6279200
2019-06-07,21.897499,22.695000,21.852501,22.500000,22.413004,7161600
2019-06-10,22.805000,23.465000,22.805000,23.014999,22.926012,7489200
2019-06-11,23.522499,23.602501,22.947500,23.094999,23.005703,6101200
2019-06-12,22.962500,23.059999,22.750000,22.840000,22.751690,3545600
2019-06-13,23.020000,23.200001,22.927500,23.105000,23.015663,3937200
2019-06-14,22.840000,23.010000,22.717501,22.875000,22.786554,4168800
2019-06-17,22.985001,23.295000,22.945000,23.165001,23.075434,3494000
2019-06-18,23.700001,24.165001,23.594999,23.840000,23.747822,6927200
2019-06-19,23.922501,24.127501,23.617500,24.014999,23.922146,6290400
2019-06-20,24.680000,24.692499,24.100000,24.452499,24.357956,7325200
2019-06-21,24.385000,24.695000,24.282499,24.392500,24.298187,5512800
2019-06-24,24.472500,24.520000,24.355000,24.385000,24.290712,2642400
2019-06-25,24.337500,24.357500,23.467501,23.530001,23.448877,6925200
2019-06-26,23.840000,24.137501,23.674999,23.740000,23.658154,4219600
2019-06-27,23.915001,24.035000,23.797501,23.930000,23.847498,3212800
2019-06-28,24.037500,24.092501,23.809999,24.002501,23.919748,5045200
2019-07-01,24.897499,24.959999,24.402500,24.625000,24.540100,5584400
2019-07-02,24.607500,24.825001,24.469999,24.825001,24.739412,3536800
2019-07-03,24.927500,25.177500,24.885000,25.177500,25.090696,2301200
2019-07-05,24.844999,25.172501,24.647499,25.094999,25.008482,3799200
2019-07-08,24.764999,24.764999,24.525000,24.725000,24.639759,2272400
2019-07-09,24.480000,25.032499,24.447500,24.975000,24.888897,3252000
2019-07-10,25.275000,25.607500,25.182501,25.462500,25.374714,4412800
2019-07-11,25.552500,25.665001,25.267500,25.422501,25.334854,4593200
2019-07-12,25.475000,25.715000,25.424999,25.715000,25.626345,2536800
2019-07-15,25.827499,25.885000,25.690001,25.857500,25.768353,2414800
2019-07-16,25.790001,25.852501,25.447500,25.600000,25.511740,3344800
2019-07-17,25.615000,25.692499,25.347500,25.355000,25.267584,2345600
2019-07-18,25.115000,25.500000,24.945000,25.434999,25.347309,4144400
2019-07-19,25.777500,25.777500,24.975000,25.002501,24.916302,4896800
2019-07-22,25.160000,25.522499,25.147499,25.432501,25.344820,2810000
2019-07-23,25.700001,25.752501,25.360001,25.752501,25.663713,3087600
2019-07-24,25.562500,26.110001,25.545000,26.110001,26.019981,3314400
2019-07-25,25.922501,25.932501,25.517500,25.605000,25.516724,4179200
2019-07-26,25.932501,26.200001,25.905001,26.120001,26.029949,2632800
2019-07-29,26.097500,26.097500,25.625000,25.959999,25.870499,3015600
2019-07-30,25.559999,25.927500,25.514999,25.719999,25.631325,2334800
2019-07-31,25.865000,25.889999,24.542500,25.037500,24.951180,7787200
2019-08-01,25.107500,26.012501,24.525000,24.754999,24.669653,10283200
2019-08-02,24.402500,24.450001,23.727501,24.035000,23.952135,9231200
2019-08-05,23.025000,23.032499,21.927500,22.292500,22.215643,13031200
2019-08-06,22.740000,23.072500,22.407499,22.947500,22.868385,7178000
2019-08-07,22.455000,23.247499,22.105000,23.145000,23.065205,10686000
2019-08-08,23.424999,24.200001,23.267500,24.190001,24.106604,5572000
2019-08-09,23.952499,24.112499,23.357500,23.730000,23.648186,7664000
2019-08-12,23.437500,23.575001,22.969999,23.190001,23.110050,5311600
2019-08-13,23.167500,24.507500,23.105000,24.230000,24.146463,8889600
2019-08-14,23.405001,23.570000,22.670000,22.722500,22.644161,9829200
2019-08-15,22.822500,22.945000,22.347500,22.692499,22.614264,7629600
2019-08-16,23.080000,23.530001,23.080000,23.410000,23.329288,4451200
2019-08-19,24.065001,24.260000,23.927500,24.125000,24.041826,4008800
2019-08-20,24.049999,24.209999,23.785000,23.799999,23.717945,4148400
2019-08-21,24.217501,24.357500,24.045000,24.212500,24.129023,2906400
2019-08-22,24.295000,24.407499,23.670000,24.055000,23.972067,4436400
2019-08-23,23.730000,24.152500,22.392500,22.540001,22.462292,9402400
2019-08-26,23.032499,23.200001,22.760000,23.197500,23.117523,4524800
2019-08-27,23.510000,23.590000,22.915001,23.117500,23.037802,5402000
2019-08-28,22.942499,23.332500,22.725000,23.252501,23.172335,3785200
2019-08-29,23.827499,24.094999,23.657499,23.965000,23.882376,4687600
2019-08-30,24.215000,24.227501,23.587500,23.857500,23.775248,4368000
2019-09-03,23.540001,23.772499,23.225000,23.385000,23.304379,5037600
2019-09-04,23.827499,24.090000,23.707500,24.059999,23.977051,3216800
2019-09-05,24.575001,25.067499,24.559999,24.945000,24.858997,3684400
2019-09-06,25.000000,25.027500,24.785000,24.887501,24.801699,3061200
2019-09-09,25.035000,25.049999,24.517500,24.770000,24.684603,3458400
2019-09-10,24.502501,24.652500,24.180000,24.652500,24.567509,3958400
2019-09-11,24.715000,25.107500,24.607500,25.094999,25.008482,3119200
2019-09-12,25.397499,25.674999,25.222500,25.282499,25.195335,5789600
2019-09-13,25.215000,25.330000,25.045000,25.117500,25.030905,2682800
2019-09-16,24.775000,24.982500,24.730000,24.865000,24.779276,3526800
2019-09-17,24.875000,25.115000,24.785000,25.102501,25.015957,1767600
2019-09-18,25.014999,25.112499,24.472500,25.100000,25.013466,3752800
2019-09-19,25.180000,25.480000,25.077499,25.172501,25.085716,2410400
2019-09-20,25.250000,25.287500,24.462500,24.639999,24.555048,4387200
2019-09-23,24.617500,24.797501,24.450001,24.655001,24.570000,3052000
2019-09-24,24.885000,24.977501,23.797501,23.985001,23.902309,7688000
2019-09-25,23.945000,24.657499,23.552500,24.527500,24.442940,4661200
2019-09-26,24.485001,24.504999,23.987499,24.347500,24.263559,4558000
2019-09-27,24.424999,24.455000,23.415001,23.764999,23.683065,5573600
2019-09-30,23.915001,24.262501,23.844999,24.182501,24.099129,4276000
2019-10-01,24.360001,24.639999,23.722500,23.785000,23.702997,5256400
2019-10-02,23.480000,23.480000,22.725000,22.967501,22.888317,6080800
2019-10-03,22.975000,23.502501,22.412500,23.480000,23.399048,6736000
2019-10-04,23.707500,24.230000,23.677500,24.172501,24.089163,4067200
2019-10-07,24.017500,24.395000,23.924999,24.010000,23.927223,3497200
2019-10-08,23.702499,23.907499,23.254999,23.264999,23.184790,5774400
2019-10-09,23.665001,23.955000,23.540001,23.762501,23.680576,3432800
2019-10-10,23.742500,24.287500,23.725000,24.092501,24.009439,3214400
2019-10-11,24.650000,25.110001,24.625000,24.702499,24.617334,6975200
2019-10-14,24.639999,24.862499,24.605000,24.725000,24.639759,2127600
2019-10-15,24.860001,25.452499,24.842501,25.334999,25.247654,3250000
2019-10-16,25.187500,25.325001,25.055000,25.207500,25.120594,2704000
2019-10-17,25.514999,25.590000,25.165001,25.347500,25.260111,2672000
2019-10-18,25.285000,25.370001,24.600000,24.857500,24.771799,3911600
2019-10-21,25.105000,25.325001,24.995001,25.295000,25.207792,2143200
2019-10-22,25.469999,25.562500,24.877501,24.889999,24.804186,2556800
2019-10-23,24.767500,24.985001,24.705000,24.982500,24.896368,1984400
2019-10-24,25.337500,25.487499,25.112499,25.455000,25.367241,2961200
2019-10-25,25.197500,25.887501,25.187500,25.847500,25.758387,3304800
2019-10-28,26.102501,26.442499,26.102501,26.370001,26.279087,2914000
2019-10-29,26.280001,26.355000,25.955000,25.975000,25.885448,3053200
2019-10-30,26.070000,26.295000,25.764999,26.182501,26.092232,3168400
2019-10-31,26.350000,26.379999,25.934999,26.222500,26.132095,3943600
2019-11-01,26.455000,26.712500,26.377501,26.712500,26.620407,3205600
2019-11-04,27.070000,27.150000,26.937500,27.020000,26.926844,3672400
2019-11-05,27.102501,27.150000,26.882500,27.030001,26.936811,2107200
2019-11-06,27.000000,27.000000,26.672501,26.932501,26.839647,2744400
2019-11-07,27.207500,27.457500,26.955000,27.112499,27.019024,3295200
2019-11-08,27.012501,27.327499,26.870001,27.327499,27.233282,2352400
2019-11-11,27.067499,27.267500,26.975000,27.250000,27.156052,1745200
2019-11-12,27.295000,27.584999,27.209999,27.392500,27.298061,2306800
2019-11-13,27.212500,27.462500,27.180000,27.355000,27.260689,3070000
2019-11-14,27.207500,27.402500,27.049999,27.370001,27.275639,2264000
2019-11-15,27.690001,27.740000,27.522499,27.709999,27.614466,2244000
2019-11-18,27.684999,27.900000,27.459999,27.820000,27.724087,2883600
2019-11-19,28.017500,28.017500,27.682501,27.882500,27.786369,2410400
2019-11-20,27.750000,27.910000,27.129999,27.545000,27.450035,5398000
2019-11-21,27.482500,27.522499,27.250000,27.420000,27.325464,2403600
2019-11-22,27.545000,27.587500,27.172501,27.459999,27.365328,2104800
2019-11-25,27.672501,28.112499,27.672501,28.105000,28.008104,2494000
2019-11-26,28.135000,28.277500,28.075001,28.209999,28.112741,1894400
2019-11-27,28.360001,28.600000,28.287500,28.600000,28.501398,3240000
2019-11-29,28.462500,28.537500,28.305000,28.330000,28.232327,1429600
2019-12-02,28.337500,28.347500,27.432501,27.705000,27.609484,5478400
2019-12-03,27.010000,27.330000,26.717501,27.302500,27.208372,5794000
2019-12-04,27.597500,27.719999,27.514999,27.580000,27.484915,2322400
2019-12-05,27.782499,27.782499,27.430000,27.684999,27.589552,3260000
2019-12-06,28.075001,28.322500,28.057501,28.262501,28.165062,3135200
2019-12-09,28.174999,28.442499,28.007500,28.025000,27.928379,2240400
2019-12-10,28.040001,28.235001,27.852501,27.977501,27.881046,2850000
2019-12-11,28.090000,28.325001,28.014999,28.277500,28.180010,2412800
2019-12-12,28.205000,28.900000,28.135000,28.700001,28.601051,8191600
2019-12-13,28.665001,29.070000,28.540001,28.872499,28.772959,7860000
2019-12-16,29.237499,29.517500,29.237499,29.424999,29.323551,3174800
2019-12-17,29.527500,29.565001,29.385000,29.457500,29.355940,2567200
2019-12-18,29.532499,29.684999,29.475000,29.500000,29.398294,1878400
2019-12-19,29.552500,29.902500,29.549999,29.889999,29.786951,2876800
2019-12-20,30.172501,30.230000,30.010000,30.137501,30.033598,3709600
2019-12-23,30.347500,30.377501,30.232500,30.275000,30.170620,2564000
2019-12-24,30.322500,30.344999,30.152500,30.277500,30.185577,1649600
2019-12-26,30.382500,30.830000,30.382500,30.830000,30.736401,1973600
2019-12-27,31.047501,31.047501,30.615000,30.754999,30.661627,3035200
2019-12-30,30.730000,30.764999,30.062500,30.340000,30.247887,4788800
2019-12-31,30.174999,30.510000,30.077499,30.472500,30.379986,2512800
2020-01-02,30.977501,31.477501,30.867500,31.472500,31.376949,3738800
2020-01-03,30.645000,31.277500,30.645000,30.915001,30.821142,5462000
2020-01-06,30.400000,31.307501,30.337500,31.282499,31.187525,3339600
2020-01-07,31.322500,31.462500,31.097500,31.267500,31.172571,2579200
2020-01-08,31.260000,32.044998,31.174999,31.740000,31.643637,4555200
2020-01-09,32.272499,32.404999,31.915001,32.302502,32.204433,3583600
2020-01-10,32.544998,32.544998,32.012501,32.132500,32.034943,4464800
2020-01-13,32.367500,32.869999,32.292500,32.852501,32.752758,2709600
2020-01-14,32.802502,32.932499,32.492500,32.610001,32.510998,3854800
2020-01-15,32.630001,32.919998,32.412498,32.615002,32.515984,3408800
2020-01-16,32.927502,33.242500,32.802502,33.230000,33.129112,2469600
2020-01-17,33.527500,33.612499,33.197498,33.567501,33.465588,2881200
2020-01-21,33.375000,33.700001,33.357498,33.537498,33.435677,3295600
2020-01-22,33.862499,34.092499,33.619999,33.707500,33.605164,2960000
2020-01-23,33.662498,33.935001,33.357498,33.907501,33.804558,2883600
2020-01-24,34.255001,34.299999,33.035000,33.327499,33.226318,6752800
2020-01-27,31.855000,32.307499,31.625000,31.955000,31.857985,7428800
2020-01-28,32.397499,33.077499,32.240002,32.919998,32.820053,2964800
2020-01-29,33.305000,33.372501,32.752499,33.022499,32.922245,4158400
2020-01-30,32.607498,33.297501,32.417500,33.262501,33.161518,4670000
2020-01-31,33.529999,33.560001,31.969999,32.185001,32.087288,7231600
2020-02-03,32.509998,33.322498,32.487499,33.142502,33.041882,4182800
2020-02-04,34.075001,34.812500,33.860001,34.667500,34.562252,3651600
2020-02-05,35.547501,35.547501,34.507500,34.932499,34.826443,6629200
2020-02-06,35.099998,35.542500,34.852501,35.512501,35.404686,2511600
2020-02-07,35.205002,35.595001,35.009998,35.192501,35.085655,2938800
2020-02-10,34.982498,36.064999,34.965000,36.064999,35.955502,2935600
2020-02-11,36.457500,36.692501,35.882500,36.064999,35.955502,6735600
2020-02-12,36.477501,36.799999,36.325001,36.772499,36.660858,4262400
2020-02-13,36.255001,36.970001,36.174999,36.650002,36.538731,4292000
2020-02-14,36.779999,36.947498,36.537498,36.845001,36.733139,2586800
2020-02-18,36.490002,37.037498,36.437500,36.907501,36.795448,3693200
2020-02-19,37.325001,37.759998,37.267502,37.599998,37.485847,2325600
2020-02-20,37.439999,37.587502,35.982498,36.869999,36.758060,5396800
2020-02-21,36.549999,36.650002,35.189999,35.497501,35.389729,5538400
2020-02-24,32.757500,33.612499,32.384998,32.740002,32.640602,16057600
2020-02-25,33.272499,33.500000,30.770000,30.972500,30.878468,16344400
2020-02-26,31.315001,32.355000,30.809999,31.240000,31.145155,14175200
2020-02-27,29.684999,30.637501,28.107500,28.112499,28.027149,22422800
2020-02-28,26.272499,28.542500,26.087500,28.395000,28.308794,26304400
2020-03-02,28.992500,31.094999,28.197500,31.067499,30.973177,13606800
2020-03-03,31.270000,31.982500,28.545000,29.084999,28.996696,18471600
2020-03-04,30.182501,31.512501,29.594999,31.472500,31.376949,9938800
2020-03-05,29.870001,30.942499,29.142500,29.577499,29.487703,11961200
2020-03-06,27.610001,28.875000,27.145000,28.580000,28.493231,12546000
2020-03-09,24.625000,26.672501,24.500000,24.645000,24.570179,9031200
2020-03-10,26.514999,27.322500,24.625000,27.287500,27.204657,13974400
2020-03-11,26.004999,26.372499,24.230000,24.907499,24.831881,14648000
2020-03-12,21.567499,23.737499,20.237499,20.297501,20.235878,18197600
2020-03-13,22.545000,24.275000,20.517500,24.165001,24.091635,16180400
2020-03-16,19.127501,21.805000,18.000000,18.297501,18.241949,11962400
2020-03-17,19.322500,21.264999,18.122499,20.764999,20.701958,15951200
2020-03-18,18.397499,20.077499,17.282499,19.465000,19.405903,15437600
2020-03-19,19.267500,20.995001,18.400000,19.732500,19.672592,17857600
2020-03-20,20.617500,20.870001,18.040001,18.155001,18.099882,18353600
2020-03-23,18.280001,18.987499,17.007500,18.247499,18.192099,16527600
2020-03-24,20.139999,21.040001,19.802500,21.025000,20.961168,15978000
2020-03-25,21.157499,22.340000,20.155001,20.647499,20.587015,14198400
2020-03-26,21.030001,23.037500,20.965000,22.870001,22.803007,11440000
2020-03-27,21.682501,22.517500,21.125000,21.192499,21.130419,8956800
2020-03-30,21.670000,22.920000,21.525000,22.815001,22.748167,8461200
2020-03-31,22.719999,23.567499,22.139999,22.395000,22.329397,10144800
2020-04-01,21.105000,21.770000,20.187500,20.525000,20.464874,7864800
2020-04-02,20.322500,21.382500,20.209999,21.340000,21.277489,8940800
2020-04-03,21.222500,21.584999,20.260000,20.760000,20.699188,5967200
